revenue,gender,age,engaged_last_30,lifecycle, days_since_last_order ,previous_order_amount,3rd_party_stores
1365.31,,,,C,8.58,1388.599,0
430.07,1,72,0,A,0.81,6809.69,0
74.98,,,,C,5.42,12.95,10
19.98,1,64,0,B,1.58,3605.888,0
23.99,1,69,0,B,3.13,769.08,0
1210.96,,,,C,11.74,1045.97,0
112.98,,,,C,10.06,1199.05,10
91.77,,,,C,8.68,1111.882,10
1526.86,1,,0,B,2.74,14.99,0
267,,,,C,8.45,990.75,0
109.98,1,57,0,A,0.26,745.98,0
121.98,1,46,0,A,0.94,530.74,0
140,,,,C,7.9,0,10
22.99,,,,C,3.71,2956.814,1
535.67,1,52,0,C,21.97,6131.801,1
772.97,1,59,0,B,1.32,4660.32,0
105.98,,,,C,11.19,2483.73,10
1933.99,1,58,0,B,2.48,3817.031,0
99.99,,,,A,0.19,4165.214,0
140,1,68,0,C,8.81,960.88,3
421,1,67,0,C,15.23,4099.974,10
367.06,1,44,0,C,3.39,5387.292,1
239,,,,C,8.58,1045.99,10
906.25,1,66,0,C,6.45,7502.394,0
2799.96,1,79,0,A,0.13,3282.634,0
217.96,1,75,0,B,2.26,154.94,0
777.96,,,,C,10.32,2403.443,0
134.99,,,,B,4.77,5133.562,0
578.98,1,68,0,C,0.87,2486.977,10
24.99,,,,C,5.16,1428,0
30.99,,,,C,11.58,858,5
738.97,1,52,0,C,15.19,2430.76,0
258.95,1,66,0,C,20.97,1251.497,10
203.121,1,37,0,C,11.32,4122.07,0
74.69,,,,B,1.26,1256.98,0
179.99,1,55,0,A,0.13,3624.917,0
27.99,1,80,0,C,7.06,1023.517,0
358.98,1,82,0,C,8.55,1101.08,3
152.97,1,42,0,A,0.77,3078.594,0
66.98,1,57,0,C,12.87,3845.378,0
139.99,1,50,0,C,4.61,584.98,1
249.99,1,59,0,B,2.65,1594.081,0
279.96,1,60,1,C,9.71,4386.097,4
1429.02,,,,C,21.45,0,10
39.98,,,,C,18.68,0,7
389.98,0,39,0,C,16,2420.046,0
110,0,70,0,C,11.19,1135.94,10
1478.98,1,70,0,B,4.03,6841.225,0
1192.96,1,47,0,C,8.55,2366.59,0
605.75,,,,C,6.68,808.99,0
142.48,1,73,0,C,6.19,1149.571,1
112.46,1,84,0,C,8.9,674.987,4
119.95,1,68,0,C,2.71,1274.696,1
57.98,1,55,0,C,14.71,2998.675,0
82.49,,,,C,5.61,1383.82,2
134.95,1,82,0,C,8.13,0,10
326.95,,,,A,0.32,0,0
48.99,0,55,0,C,12.35,666.07,0
39.98,,,,C,14.32,970.785,0
219.97,,,,B,4.26,2413.27,0
29.99,1,61,0,C,6.19,1355.837,10
56.86,1,54,0,B,1.19,2212.86,0
19.99,1,56,0,B,2.52,0,0
273.98,1,66,0,C,10.45,2007.581,0
1357.96,,,,C,15.77,5753.01,10
85.47,,,,C,10.32,1054.06,10
514.99,1,67,0,C,8.45,4594.034,3
1012.14,1,72,0,B,1.71,1592.942,0
79.99,1,60,0,B,1.29,723.014,0
152.98,1,54,0,B,2.48,554.87,0
2565.15,,,,A,0.23,2391.15,0
519.39,,,,A,0.42,2320.037,0
75.96,1,56,0,C,7.39,0,0
1462.57,1,79,0,C,11.23,2513.71,4
724.99,,,,C,21.58,603.99,3
99.99,1,50,0,A,0.45,4090.36,0
140,1,78,0,C,10,10.98,10
27.99,1,61,0,B,3.81,2079.539,0
268.99,1,53,1,C,0.13,3338.181,10
51.98,0,90,0,C,2.97,914.98,1
89.07,,,,C,6.97,1295.344,3
295.74,1,45,0,B,4.06,3808.54,0
97.95,0,48,0,C,11.74,856.914,0
487.49,,,,C,20.45,960.98,0
725.56,,,,C,22.39,530.65,10
149,,,,C,0.16,762.46,10
109.99,,,,B,1.61,4239.89,0
859.97,1,51,0,C,11.74,3822.704,0
447.98,,,,B,3.39,6420.974,0
468.33,1,57,0,C,2,5253.377,9
127.98,1,54,0,C,0.13,1851.98,10
1299.99,,,,C,22.06,1824.007,0
603.24,1,57,0,C,16.42,694,0
155.35,1,72,0,C,0.13,675.54,2
59,1,56,0,C,11.65,3940.4,10
498.98,1,67,0,B,1.9,3010.251,0
15.99,1,65,0,C,10.45,2550.95,3
83.99,,,,C,20.03,3929.47,2
852.86,1,72,0,C,9.52,1377.97,1
469.07,1,45,0,C,21.97,509.51,9
49.99,,,,B,4.52,588.99,0
488.97,,,,C,16.71,2513.627,3
66.98,1,57,0,C,6.26,4446.97,2
61.18,1,48,0,A,0.81,218.99,0
1817.96,,,,C,12.9,4835.842,1
237.98,,,,A,0.16,1664.97,0
1234.3,,,,C,2.32,1157.93,0
181.131,1,57,0,C,19.61,1030.98,10
59.99,1,47,0,C,13.9,5441.693,1
239,1,45,0,C,12.13,2437.43,0
17.99,1,68,0,C,9.81,2959.59,0
588.18,1,60,0,C,16.61,1164.84,0
259.99,,,,B,3.61,4807.45,0
297.98,1,57,0,A,0.94,2569.98,0
57.97,,,,B,2,2627.008,0
193,1,42,0,C,0.13,5049.131,10
258,,,,C,19.13,2403.1,4
96.96,1,54,0,C,16.84,1687.209,7
31.99,1,65,0,C,11.55,1685.747,0
399,0,39,0,C,13.19,1449.02,0
35.98,1,37,0,C,7.65,2819.99,3
122.98,,,,C,3.03,1419.98,1
488.97,,,,C,8.45,2386.638,0
603.97,,,,C,19.97,688.99,10
159.98,,,,A,0.9,3216.99,0
87.48,1,42,0,A,0.52,4905.55,0
212.99,1,50,0,B,1.58,1175.99,0
364.79,1,54,0,C,10.26,981.95,0
679.99,,,,B,2.71,431.99,0
189.99,,,,A,0.61,3184,0
100.98,,,,B,2.06,4372.91,0
192.447,,,,C,14.52,520.99,3
489.99,,,,C,18.16,570.99,5
108.55,1,83,1,B,2.39,11597.9,0
89.97,,,,C,13.81,842.26,10
128.96,1,39,0,C,10.03,3917.073,4
407,,,,C,22.39,1089.98,0
249.95,1,57,1,C,16.13,2254.228,0
1099,1,70,1,C,5.06,11597.9,0
498.813,,,,C,13.13,1726.9,2
272,,,,B,4.55,1978.43,0
278.99,1,62,1,C,18.97,633,0
75.97,1,65,0,C,10.94,1789.777,10
1486.96,,,,C,6.84,6239.92,0
59.99,1,42,0,B,2.77,7082.297,0
122.36,1,52,0,B,3,1923.98,0
314.99,1,50,0,C,23.71,587.59,1
2199.18,1,70,0,A,0.13,3763.438,0
78.26,,,,B,1.35,862.182,0
77.98,,,,C,18.68,0,10
42.99,,,,A,0.9,1851.661,0
517.1,,,,C,0.97,1648.802,3
69.99,1,69,0,B,1.23,1121.99,0
140,1,67,1,C,10.52,1779.599,1
4901.99,1,65,0,A,0.87,11597.9,0
603.99,,,,B,1.87,3140.74,0
603.96,,,,C,13.1,4190.715,1
148.99,1,63,0,B,2.26,579.99,0
299.99,,,,A,0.77,2179.064,0
32.99,1,46,0,A,0.13,11597.9,0
928.98,1,52,0,B,2.26,1439.64,0
82.77,,,,C,3.55,1340.56,1
224.94,,,,C,21.65,1649,0
79.99,1,47,0,B,2.16,2463.634,0
926.96,1,59,0,C,12.42,0,5
133.96,1,70,1,C,3.68,952.97,1
843.8,,,,C,23.71,0,10
39.99,,,,A,0.52,552.99,0
69.95,1,71,0,C,11.06,974.99,10
194.98,1,55,0,A,0.42,1545.75,0
201.95,,,,C,13.77,394.98,3
69.99,1,50,0,B,1.23,3700.85,0
1699.32,,,,A,0.94,3354.692,0
36.92,1,44,0,B,1.61,4461.76,0
1082.97,1,64,0,C,21.74,6451.758,3
39.98,,,,C,15.19,0,10
499.99,,,,C,21.13,3835.63,3
1201.12,1,50,0,B,3.45,168.67,0
605.49,1,63,0,C,7.87,0,0
366.97,1,64,0,B,3.97,1699.97,0
27.99,1,67,0,C,9.97,1081.407,4
27.99,,,,C,4.35,1667.331,2
1356.97,1,72,0,C,0.94,950.99,10
157.96,1,84,0,C,7.16,2562.474,3
373.99,1,42,0,C,5.45,793.25,0
999.99,,,,B,1.29,3512.58,0
773.38,,,,B,4.9,0.01,0
62.98,1,61,1,C,6.97,9480.288,0
308,1,40,0,C,16.42,836.98,10
489.99,,,,C,11.52,7286.932,0
1188.54,1,63,0,B,2.65,221.98,0
267.92,,,,C,19.61,633.67,0
329,,,,C,2.35,1487.97,0
717.97,,,,C,23.71,1277.99,10
239,1,50,0,B,3.52,568.99,0
2415.68,,,,C,18.32,1385.93,0
140,,,,C,7.39,472.41,3
361.27,1,44,0,C,2,1999.07,10
1082.97,,,,B,0.45,61.99,0
89,1,59,0,A,0.97,5855.908,0
608,1,72,0,C,14.9,4027.749,6
74.99,1,58,0,C,15.52,4368.684,5
55.17,1,73,0,C,2.42,0,0
352.98,1,35,0,C,14.61,0,10
478.99,1,84,0,C,23.13,2813.1,0
769.91,1,58,0,C,5.74,4408.262,0
1639.41,1,59,0,C,11.06,3793.049,10
31.99,,,,C,6.9,0,3
14.99,1,50,0,C,5.52,3468.822,0
822.95,,,,C,6.94,1667.97,0
795.95,1,57,0,C,18.65,4163.774,3
57.98,,,,A,0.19,8.85,0
86.38,1,51,0,C,5.65,3550.196,0
429.94,1,67,0,C,11.58,3000.99,0
53.98,1,46,0,C,3.65,1063.99,1
563.97,,,,B,3.16,2275.482,0
516.97,1,81,0,C,6.65,1294.99,0
37.98,,,,C,17.65,746.98,10
35.98,1,70,0,C,11.65,3093.47,0
348.98,,,,C,10.77,2152.589,5
52.98,,,,C,4.1,1347.571,1
653.98,1,53,0,C,2.68,11597.9,1
385.87,,,,B,4.65,2181.937,0
287.29,,,,B,2.26,787.94,0
454.47,,,,C,12.52,1626.81,3
623.35,1,46,0,B,1.87,11597.9,0
538.97,1,62,0,B,2.97,4204.797,0
321.71,1,68,0,B,2.55,1873.07,0
34.99,,,,C,11.48,920.48,0
19.99,,,,C,4,578.87,1
129.99,1,59,0,A,0.81,2074.444,0
94.99,1,61,0,C,14.58,977.04,2
239,,,,C,11.97,1701.449,5
1799.97,,,,C,18.97,4174.937,1
58.12,1,37,0,C,5.45,0,2
258,,,,C,12.45,1741.435,0
959.16,1,55,0,C,11.23,1390.78,5
115.99,1,69,0,B,2.45,2392.2,0
57.98,,,,C,10,3238.501,3
88.17,1,77,0,C,16.06,948.077,10
126.97,1,80,0,A,0.16,1479.351,0
348.18,1,61,0,A,0.16,2166.2,0
1895.63,1,60,0,C,22.77,667.637,10
30.99,1,56,0,A,0.35,1430.07,0
4124.33,1,52,0,C,12.71,7995.812,0
49.98,1,98,0,C,20.61,1004,3
95.46,,,,C,11.23,1978,5
142.97,1,69,0,C,11.45,1296.074,5
883.14,1,43,0,B,1.45,2804.09,0
249,,,,B,1.1,24,0
1549.55,1,52,0,C,10.94,6416.949,0
239,,,,C,12.52,2613.074,10
770.95,,,,C,20.48,1581.83,0
1487,,,,A,0.45,3982.47,0
499.99,1,42,1,B,2.71,2114.49,0
749.99,,,,C,5.16,0,2
221.98,,,,C,6.29,2248.93,0
1846,,,,C,0.19,1448.66,10
100.98,,,,C,18.94,4127.97,10
232.95,0,38,0,B,2.9,5.9,0
1258,,,,A,0.81,2788.335,0
239,1,48,0,C,14.06,2126.381,10
557.552,1,60,1,B,1.26,4164.49,0
61.18,,,,C,3.74,2586.324,1
410.573,1,71,0,C,1.94,2123.994,10
17.99,1,78,0,B,2.68,460.6,0
2695.56,1,70,0,C,15.84,5773.328,0
678.96,,,,C,12.13,3465.03,4
9.98,,,,B,2.45,1679.98,0
310.99,,,,C,6.74,942,10
21.99,1,83,0,C,10.06,1417.144,4
590.96,1,61,0,C,15.52,2533.27,0
71.18,1,63,0,C,6,1406.451,0
50.97,1,83,0,C,11.16,572.614,5
1008.97,,,,C,9.52,3604.24,0
878.96,1,86,0,C,5.84,1585.94,2
19.99,1,52,0,A,0.29,11597.9,0
82.97,1,57,0,C,4.23,5346.771,1
30.99,,,,C,10.35,2634.958,4
663.99,,,,B,4.94,1188.459,0
242.98,1,62,0,C,14.71,1251.36,0
469.41,1,76,0,C,21.81,2440.99,10
1177.97,1,78,0,C,12.81,3907.847,0
299.99,1,44,0,A,0.35,5571.471,0
143.98,1,81,0,A,0.23,8,0
239,,,,C,17.48,1928.96,0
348,1,59,0,A,0.74,3414.94,0
16.98,1,52,0,C,6.9,511.99,2
130.95,1,81,0,B,1.48,1949.801,0
588.97,1,53,0,C,5.26,3922.982,2
89.99,1,65,0,C,4.32,1337.32,10
114.58,1,39,1,C,14.97,2329.78,4
9.99,1,59,0,B,2.48,8157.269,0
35.99,,,,B,3.29,3710.544,0
241.97,,,,C,8.74,2989.554,0
219.94,,,,B,1.42,1602.39,0
59.49,1,51,0,A,0.35,699.31,0
1149.77,1,70,0,C,3.68,996.12,1
350,1,73,0,A,0.13,3243.087,0
139.99,,,,C,2.42,4874.072,0
653.96,1,50,0,B,3.84,3266.632,0
988.97,1,38,1,B,1.48,11597.9,0
1000.2,1,60,0,C,6.13,11597.9,0
299.99,1,47,1,C,0.71,2927.061,0
574.99,,,,C,8.32,2822.9,0
158.56,,,,C,11.16,2675.688,10
1267.17,1,34,0,C,5.23,11597.9,0
89.99,1,78,0,C,6.45,899.99,1
229,1,57,0,C,17.87,7778.607,0
279.98,1,47,0,B,2.32,8686.99,0
53.98,,,,C,8.52,1113.29,4
51.97,1,63,0,B,1.52,2303.28,0
37.98,1,72,0,C,7.52,828.554,4
30.99,1,59,0,C,16.19,758.577,10
239,1,60,1,C,7.29,0,3
54.99,1,44,0,A,0.84,2680.072,0
249.98,,,,B,2.26,4568.74,0
32.99,1,84,0,C,5.55,0,10
48.99,,,,C,14.74,522.49,10
958.86,1,78,0,C,0.45,0,10
239,1,43,0,C,12.23,5201.15,3
239,1,56,0,C,5.19,1064.68,0
598.4,1,93,0,B,2.61,3640.87,0
1646.98,1,72,0,B,4.48,3865.94,0
2062.33,1,42,0,C,6.13,1100.99,0
66.98,1,61,0,C,11.06,616.214,2
57.98,1,57,0,C,5.13,393.84,0
129.99,0,,0,B,4.65,69.99,0
47.99,,,,C,5.45,686.99,0
90.98,,,,C,4.65,641.98,2
1599,,,,C,5.61,2206.62,2
277.99,1,61,1,B,1.74,0,0
119.99,1,56,0,C,17.29,724.692,5
257.95,,,,C,4,0,10
59.99,,,,C,18.81,1242.99,0
333.99,1,48,0,C,0.13,0,10
286.93,1,51,0,B,3.48,2863.834,0
57.98,,,,C,9.16,2677.53,10
499.99,1,52,0,C,16.55,814.21,1
34.99,,,,B,2.81,631.79,0
317.96,,,,C,16.58,1616.99,10
558.99,,,,A,0.23,0,0
109.99,,,,B,1.23,4856.37,0
209.97,1,70,0,C,14.97,6484.861,1
567.99,1,69,0,C,5.48,6972.31,0
239,1,62,0,B,2.71,3012.71,0
74.98,,,,C,13.13,0,10
65.98,1,72,0,B,1.65,1402.944,0
2884.55,,,,C,11.68,4259,10
453.96,,,,C,8.03,182.05,2
64.99,1,48,0,A,0.74,0,0
674.97,,,,C,14.16,693.99,10
109.95,1,68,0,B,1.13,2043.107,0
262.99,1,65,0,C,6.71,11.98,2
97.97,1,58,0,C,13.39,2421.94,5
44.99,1,69,0,C,6,1203.469,2
59.99,1,63,0,B,1.55,1394.725,0
109.95,1,65,0,B,2.1,2057.562,0
1797.94,1,72,0,C,5.26,11597.9,0
95.36,1,71,0,C,10.42,1280.43,2
49.98,1,91,0,B,1.19,4036.593,0
48.98,,,,C,10.65,0,0
647.96,1,85,0,C,13.23,1653.19,0
359.98,1,53,0,B,1.32,1201.274,0
149.99,,,,C,9.55,5484.461,0
73.16,1,51,0,C,3.65,1842.27,1
76.99,1,58,0,B,1.9,1124.03,0
570.33,,,,C,21.26,2666.08,10
399.99,,,,C,4.32,1524.992,1
670.95,1,40,0,B,1.77,2055.17,0
16.99,1,66,0,C,13.84,838.7,4
383.99,1,63,0,C,5.19,1567.574,0
612.95,1,73,0,C,8.35,2805.228,0
898,1,68,0,C,11.94,614.99,0
68.96,,,,C,0.81,505.99,10
733.77,0,59,0,B,1.81,925.96,0
16.99,1,51,0,C,5.39,1634.03,0
109.99,1,69,0,C,8.61,647.99,4
681.27,,,,C,4.06,1732.267,1
239,1,67,0,C,16.35,391.22,10
96.99,,,,C,13.58,652.44,0
68.98,1,49,0,C,5.06,2620.122,2
89.99,,,,C,5.77,3781.534,2
59.99,1,37,0,C,0.13,0,10
74.99,1,66,0,C,20.58,502.614,10
89.95,1,66,0,B,2,1242.011,0
84.99,1,82,0,C,1.58,1799,10
133.96,,,,C,5.87,0,10
87.26,,,,C,19.58,0,10
229.99,1,63,0,C,16.48,3183.509,0
205.98,1,84,0,C,20.26,827.875,0
19.99,,,,B,1.87,1806.289,0
279.99,1,47,0,B,3.71,1971.941,0
17.99,,,,C,11.77,3321.552,5
76.98,1,78,0,A,0.13,4492.13,0
1,,,,C,9.74,1115.201,10
37.98,,,,C,10.84,0,5
239,,,,B,4.32,2099.9,0
64.95,1,55,0,B,1.32,2030.985,0
134.99,0,59,0,B,1.9,1988.81,0
12.99,,,,C,12.77,661.86,0
71.18,1,71,0,B,2,1654.55,0
184,1,64,0,C,0.94,879.637,10
354.98,,,,C,7.06,2066.93,0
66.98,1,49,0,C,10.84,1758.98,0
61.98,1,60,0,A,0.94,1445.04,0
110,1,68,0,C,9.13,2752.464,10
73.96,1,62,0,C,7.94,129.99,3
166.44,1,78,0,C,7.87,1415.43,3
59.99,,,,B,0.19,0,0
69.99,1,75,0,B,2.45,1962.727,0
39,,,,C,12.23,4523.98,10
128.96,1,46,0,B,1.61,5169.33,0
186.98,0,65,0,C,5.55,5138.094,0
1056.26,0,57,0,C,10.1,2296.39,0
57.98,,,,C,7.42,0,3
39.98,1,52,0,C,8.68,2264.035,4
772.65,,,,C,10.61,4266.351,0
78.98,,,,C,5.77,4766.161,0
66.98,1,80,0,A,0.65,1292.45,0
39.99,1,,0,A,0.71,2390,0
400.02,1,73,0,A,0.84,2625.98,0
39.98,,,,C,10.81,570.002,10
259.98,1,68,0,C,5.39,1796.142,1
84.56,,,,C,14.84,8,10
116,1,71,0,C,7.39,1900.845,0
372.39,1,55,0,C,15.68,2103.659,0
208,,,,C,16.94,1109,3
38.94,1,41,0,A,0.97,2350,0
128.97,1,45,0,B,1.55,3125.36,0
129.95,1,60,0,B,3.71,7460.489,0
224.02,1,69,0,C,7.77,613.41,0
593.98,,,,B,4.84,1079.158,0
179,1,61,0,C,23.19,1531.96,0
372.39,,,,A,0.35,3862.952,0
59.99,,,,B,1.94,2216.97,0
1370.94,1,52,1,B,3.65,7855.622,0
429.99,1,35,0,B,5,10619.104,0
1232.68,,,,B,3.61,2422.47,0
0.9,1,53,0,C,6.87,5611.78,0
328,,,,C,20.55,1061.98,10
99.99,,,,C,1.68,0,10
216.67,1,89,0,C,0.68,1842.232,5
239,,,,C,12.03,596.99,1
948.97,1,55,0,C,9.35,863.98,1
27.99,0,59,0,C,8.9,1610.621,2
49.99,1,46,0,C,18.03,1326.5,0
351.2,,,,B,2.87,2235.614,0
3017.92,,,,C,4,897.99,1
99.99,1,62,0,B,1.81,2958,0
649.99,1,49,0,C,16.16,4065.9,0
306.98,1,64,0,A,0.58,2691.564,0
342.99,,,,C,11.9,4150.58,10
1027.86,,,,C,13.1,5352.231,0
220.96,1,56,0,C,8.23,575.07,0
838.99,1,58,0,A,0.45,2688.637,0
133.96,,,,C,8.48,0,3
75.98,1,30,0,B,1.84,1547.93,0
467.99,,,,C,8.71,2697.878,0
116.98,,,,C,10.26,12.99,4
51.97,,,,C,5.45,1616.97,0
75.99,1,57,0,C,0.58,282.25,10
1030.72,,,,C,10.42,2938.774,3
64.99,1,40,0,C,13.77,1211.99,0
321.98,1,39,0,C,2.19,4206.926,0
129.96,1,79,0,C,7.29,977,0
91.87,1,67,0,C,6.19,94.99,0
239,,,,C,4.81,2182.69,1
1614.52,1,50,0,C,5.94,3449.89,0
559.97,,,,C,9.74,2157.304,10
335.868,,,,C,18.42,740.98,0
239,,,,C,13.68,590.47,10
552.91,,,,C,3.1,1075.87,1
443.94,,,,C,3.65,76.45,1
217.96,,,,C,13.19,0,0
378.48,,,,C,11.35,1830.97,0
372.39,1,53,0,C,20.16,2578.367,10
79.99,,,,A,0.19,1652.689,0
53.18,1,68,0,B,1.68,1463.469,0
43.19,1,61,0,C,1.42,3934.784,3
53.18,1,72,0,C,6.9,608.97,0
342,,,,C,17.55,1641.29,10
128.98,1,32,0,A,0.26,0,0
842.94,1,,0,B,3.35,1727.99,0
294.98,1,76,0,C,4.55,3686.121,0
737.98,,,,C,4.94,1734.07,1
30.99,1,57,0,C,3.35,569.709,1
652.49,1,,0,A,0.61,3392.72,0
654.7,1,56,0,B,4.42,625.43,0
55.97,1,72,0,C,12.13,2968.232,0
2118.93,,,,C,23.71,2308.59,0
26.99,1,44,0,C,20.94,863,10
594.48,,,,A,0.13,0,0
307.99,1,33,0,A,0.45,0,0
57.98,,,,B,4.06,0,0
1038.96,,,,C,21.32,2446.86,0
399.99,1,47,0,C,8.03,1657.97,0
89,,,,C,4.71,496.9,10
1971.55,1,53,0,B,4.61,11483.644,0
527.97,1,75,0,A,0.45,2770.665,0
774.99,,,,B,3.9,2413.78,0
47.98,,,,C,11.74,1174.544,10
37.98,1,49,0,C,13.19,1176,2
519.39,1,46,0,C,18.13,1297.43,0
101.67,,,,C,7.9,1017.894,0
86.98,1,68,0,B,2.23,6591.504,0
50.4,1,58,0,B,3.61,2116.81,0
239,1,51,0,C,3.87,830.49,1
50.97,1,75,0,B,4.97,1004.537,0
129.99,,,,B,1.35,4959.554,0
507.99,1,76,0,C,12.1,1523.332,2
1068.58,1,67,0,C,8.13,5031.941,0
140,1,95,0,C,11.77,1230.61,0
228,,,,C,22.45,496.404,5
599.98,,,,C,11.71,2097.389,10
598.97,1,49,0,A,0.45,4944.484,0
239.98,1,70,0,A,0.26,3514.46,0
743.92,1,39,0,A,0.97,0,0
31.99,1,51,0,C,7.74,652.877,3
109.99,,,,C,2.19,1548.22,10
179.95,1,34,0,C,9.61,789.98,0
168.98,1,71,0,A,0.48,3023.682,0
602.51,1,55,0,C,6.48,6306.862,0
54.97,1,54,0,B,1.1,2231.15,0
549.99,,,,B,2.35,2785.22,0
39.99,,,,B,1.81,4858.64,0
327.21,1,68,0,C,3.16,515.57,1
64.99,,,,C,3.81,1835.98,1
489.93,1,70,0,B,4.1,1135.5,0
37.99,1,54,0,B,1.45,1762.037,0
574.98,1,34,0,C,4.55,7545.314,1
239,,,,C,16.77,3634.94,10
499,1,51,0,B,3.45,1946.464,0
247.99,1,56,0,C,2.1,2444.252,10
599.99,1,65,0,C,12.1,1800.85,1
986.52,1,45,1,B,3.32,1608.539,0
140,1,79,0,C,11.68,1466.992,10
757.94,1,41,0,C,7.65,2578.534,3
517.99,1,41,0,B,1.71,1060.594,0
59.99,1,54,0,C,5.61,1930.794,2
100.97,,,,C,13.77,1591.85,6
19.99,,,,C,6.23,494.614,0
498,,,,B,3.58,2225.794,0
429.99,1,49,0,C,2.39,3376.532,0
252.99,1,42,0,B,1.74,3684.824,0
249,1,76,1,C,11.84,11597.9,0
37.98,1,56,1,C,7.42,1465.67,1
21.99,1,74,0,B,2.42,680.149,0
193.99,,,,C,22.68,312.99,10
29.99,1,39,0,B,2.06,0,0
78.98,1,70,0,C,6.61,1738.611,3
1864.98,1,58,0,C,6.39,11597.9,0
43.19,1,29,0,B,2.42,2537.168,0
380.97,,,,C,19.65,710.97,7
105.99,,,,C,4.84,3174.827,1
460.97,1,58,0,B,1.97,6680.541,0
258,,,,C,18.45,1354.73,7
521.98,1,72,0,B,2.1,74.94,0
49.99,,,,C,8.19,11597.9,0
199.99,,,,A,0.13,9805.93,0
35.98,1,61,0,B,2.58,704.98,0
29.98,,,,A,1,558.2,0
849.98,1,49,0,C,3.68,1636.427,8
1005.96,,,,C,14.29,4251.98,2
814.39,,,,C,8.65,5226.834,0
23.99,,,,C,19.19,579.49,5
149.99,1,42,0,C,14.77,2419.67,5
113.76,,,,B,1.87,2410.96,0
329,,,,C,16.06,15.98,0
30.99,1,79,0,C,7.77,580.95,10
179,,,,C,14.26,1187.18,10
30.99,,,,C,3.94,3014.09,5
349.99,1,66,0,C,14.87,2479.003,0
32.99,1,93,0,C,11.23,953.99,5
419.95,1,54,1,C,18.32,49,10
427.24,1,84,0,C,6,2387.82,1
49.99,1,60,0,B,1.39,421.99,0
79.96,,,,C,8.1,1285.056,0
760.56,,,,B,1.06,3846.63,0
838.69,,,,A,0.39,1904.98,0
119.99,,,,C,19,1719.69,0
35.98,,,,C,6.97,727.98,0
119.98,1,60,0,C,3,2333.368,10
52.98,,,,C,6,0,2
140,,,,C,7.19,5896.248,0
19.99,1,62,0,B,3,1704.644,0
55.97,1,67,0,B,1.81,2682.94,0
69.99,1,47,0,C,9.45,129.99,0
419.96,1,,0,C,8.55,2811.974,3
140,0,58,0,C,8.55,677.62,0
39.98,1,70,0,C,12.87,1809.224,0
307.85,1,65,1,A,0.61,0,0
68.97,1,77,0,C,3.26,1844.004,1
794.4,1,64,0,C,19.77,4005.438,0
29.99,1,68,0,A,1,615.44,0
74.98,1,68,0,B,2.39,4275.39,0
27.99,1,58,0,C,9.23,1264.92,0
579.99,,,,A,0.32,11597.9,0
374.99,,,,C,20.71,2177.47,9
274.95,1,54,0,C,5.1,8652.548,0
53.98,1,66,0,C,3.39,107.1,1
71.98,,,,C,10.71,0,1
319.99,1,86,0,C,6.65,0,0
99.17,1,66,0,B,1.87,2243.65,0
1467.92,,,,C,16.84,1531.99,0
387.99,1,,0,C,17.61,0,5
130.95,,,,C,9.1,1811.35,1
31.99,1,75,1,C,10.9,0,10
51.97,1,57,0,C,9.26,653.99,0
1843.19,1,56,0,C,20.03,1894.984,0
379.99,,,,B,1.19,381.99,0
1064.97,1,39,0,C,14.06,1689.61,0
112.49,1,64,0,C,3.68,4017.812,1
771.45,1,63,0,C,3.81,3372.312,1
1273.95,1,51,1,C,7.58,1437.95,0
576.97,,,,C,19.84,902.99,2
1497.99,,,,C,15.94,1300.611,10
265.91,,,,C,20.03,100.6,1
1396.09,1,66,0,C,11.74,1877.216,5
128.96,1,57,0,C,12.23,2601.442,5
519.99,1,50,0,C,13.87,4877.557,0
1287.97,,,,C,11.26,532.56,0
169.98,,,,A,0.61,979.08,0
118.98,1,,0,A,0.68,2425.797,0
493.97,1,31,0,C,13.55,0,0
618.97,1,39,0,C,7.13,1595.074,1
55.98,1,72,0,C,0.97,575.982,3
158,1,59,0,B,2.23,0,0
137.88,,,,C,23.71,4.95,10
1096.19,1,77,0,C,8.35,4576.158,0
129.99,,,,C,6,3413.36,1
89.99,1,48,0,C,8.03,844.574,0
33.99,1,57,0,C,14.42,1442.892,6
14.99,1,63,0,A,0.32,7583.112,0
359,1,66,0,C,21.87,7898.832,0
87.26,0,43,0,C,17.71,1952.759,10
101.96,1,70,0,C,22.97,1983.521,0
169.99,,,,C,0.23,4200.794,4
699.46,1,66,0,C,6.26,3320.535,0
1058.97,1,43,0,C,7.03,1968.487,0
139.99,1,73,0,B,1.61,2155.12,0
41.98,1,79,0,C,3.29,803.99,3
111.96,1,85,0,A,0.97,1886.517,0
99.99,1,68,0,C,13.35,961.5,0
26.99,1,44,0,C,23.71,1051,0
387.682,1,61,0,C,18.84,4482.863,0
52.97,0,46,0,B,1.55,3519.18,0
79.99,1,72,0,C,11.35,3282.748,0
299.99,1,54,1,C,23.19,2003.882,0
554.98,,,,B,3.19,1140.95,0
119.99,1,60,1,C,10.26,11597.9,0
33.99,1,54,0,C,3.1,2.95,1
1163.98,1,73,0,C,11.9,6037.791,3
299.99,1,47,0,C,8.9,1727,0
239,,,,C,2.55,3840.9,10
239,1,60,0,A,0.13,822.111,0
45.58,1,56,0,C,22.65,2918.575,10
1192.93,1,35,0,C,8.52,2001.9,3
488.91,1,61,0,A,0.35,1666.29,0
